id,label
30290,0.16142857142857142
30291,0.18
30292,0.19
30293,0.3866666666666667
30294,0.19125
30295,0.23333333333333336
30296,0.335
30297,0.12
30298,0.15
30299,0.2833333333333333
30300,0.16
30301,0.23
30302,0.3886215538847118
30303,0.24125
30304,0.13
30305,0.3986215538847118
30306,0.2
30307,0.14
30308,0.39
30309,0.14
30310,0.39719298245614043
30311,0.24
30312,0.08
30313,0.15
30314,0.22
30315,0.46070251937984497
30316,0.07
30317,0.5375
30318,0.3
30319,0.19722222222222222
30320,0.18
30321,0.27
30322,0.33230769230769225
30323,0.43200000000000005
30324,0.175
30325,0.295
30326,0.39719298245614043
30327,0.24
30328,0.18
30329,0.35719298245614034
30330,0.21
30331,0.49230769230769234
30332,0.16
30333,0.13
30334,0.5375
30335,0.15
30336,0.17
30337,0.33
30338,0.41
30339,0.21
30340,0.2
30341,0.39
30342,0.39
30343,0.2509090909090909
30344,0.19
30345,0.13
30346,0.19
30347,0.41
30348,0.24
30349,0.16
30350,0.29
30351,0.24125
30352,0.08
30353,0.17
30354,0.14
30355,0.12
30356,0.5375
30357,0.15
30358,0.3814285714285714
30359,0.26
30360,0.26
30361,0.11
30362,0.26
30363,0.15
30364,0.23
30365,0.2
30366,0.33
30367,0.15
30368,0.19
30369,0.31
30370,0.18
30371,0.29
30372,0.35142857142857137
30373,0.33153846153846156
30374,0.5375
30375,0.5375
30376,0.272
30377,0.15
30378,0.2
30379,0.14
30380,0.16
30381,0.41
30382,0.41
30383,0.13
30384,0.2
30385,0.31666666666666665
30386,0.2
30387,0.5375
30388,0.3
30389,0.18
30390,0.32153846153846155
30391,0.16
30392,0.14
30393,0.22
30394,0.11
30395,0.1
30396,0.5375
30397,0.18
30398,0.17
30399,0.14
30400,0.262
30401,0.21
30402,0.15
30403,0.13
30404,0.24
30405,0.16
30406,0.20066666666666666
30407,0.1703846153846154
30408,0.26
30409,0.14
30410,0.5375
30411,0.17
30412,0.16
30413,0.15
30414,0.12
30415,0.17
30416,0.22
30417,0.17
30418,0.39
30419,0.3011111111111111
30420,0.13
30421,0.4861666666666667
30422,0.16
30423,0.19
30424,0.17
30425,0.41
30426,0.19666666666666666
30427,0.24
30428,0.21
30429,0.1
30430,0.22
30431,0.21
30432,0.5375
30433,0.26
30434,0.18
30435,0.41
30436,0.39
30437,0.25
30438,0.23
30439,0.23
30440,0.15
30441,0.17
30442,0.23
30443,0.5316666666666666
30444,0.26
30445,0.5375
30446,0.29
30447,0.18
30448,0.25
30449,0.2323076923076923
30450,0.15
30451,0.39719298245614043
30452,0.12
30453,0.12
30454,0.41
30455,0.12
30456,0.26
30457,0.26285714285714284
30458,0.2
30459,0.3986215538847118
30460,0.3886215538847118
30461,0.2
30462,0.5375
30463,0.11
30464,0.41
30465,0.235
30466,0.11
30467,0.41
30468,0.5375
30469,0.21
30470,0.14
30471,0.15
30472,0.1
30473,0.18
30474,0.19
30475,0.18
30476,0.12547619047619046
30477,0.39719298245614043
30478,0.19
30479,0.35719298245614034
30480,0.19
30481,0.5375
30482,0.28
30483,0.19
30484,0.41
30485,0.13
30486,0.18
30487,0.5375
30488,0.16
30489,0.13
30490,0.08
30491,0.11
30492,0.25653846153846155
30493,0.09
30494,0.22
30495,0.08
30496,0.25
30497,0.23
30498,0.41
30499,0.17
30500,0.15
30501,0.23
30502,0.3771929824561404
30503,0.1
30504,0.17
30505,0.26
30506,0.3864285714285714
30507,0.1
30508,0.33153846153846156
30509,0.5375
30510,0.5375
30511,0.2
30512,0.21
30513,0.17
30514,0.24
30515,0.5375
30516,0.14
30517,0.24
30518,0.21
30519,0.3
30520,0.262
30521,0.11222222222222221
30522,0.2
30523,0.25
30524,0.262
30525,0.295970695970696
30526,0.24
30527,0.16625
30528,0.20095238095238094
30529,0.13
30530,0.04
30531,0.3771929824561404
30532,0.23
30533,0.174
30534,0.11
30535,0.21
30536,0.22
30537,0.39719298245614043
30538,0.11
30539,0.13
30540,0.17
30541,0.15
30542,0.5375
30543,0.17
30544,0.41
30545,0.4861666666666667
30546,0.24
30547,0.18
30548,0.15
30549,0.12
30550,0.19
30551,0.5375
30552,0.16
30553,0.17
30554,0.26
30555,0.14
30556,0.15
30557,0.18
30558,0.44
30559,0.40719298245614044
30560,0.29583333333333334
30561,0.22
30562,0.5375
30563,0.11
30564,0.17
30565,0.18
30566,0.2
30567,0.34840000000000004
30568,0.41
30569,0.19
30570,0.3766666666666667
30571,0.2
30572,0.15
30573,0.23
30574,0.19
30575,0.19
30576,0.34
30577,0.25
30578,0.16
30579,0.17
30580,0.13
30581,0.2
30582,0.11
30583,0.13
30584,0.25
30585,0.19045454545454546
30586,0.2
30587,0.5375
30588,0.41
30589,0.15
30590,0.24
30591,0.3022222222222222
30592,0.22
30593,0.24
30594,0.14
30595,0.13
30596,0.29
30597,0.11
30598,0.18
30599,0.3766666666666667
30600,0.18
30601,0.12
30602,0.18
30603,0.31850467289719625
30604,0.3766666666666667
30605,0.17
30606,0.24
30607,0.19
30608,0.3771929824561404
30609,0.23
30610,0.5375
30611,0.31
30612,0.14
30613,0.22
30614,0.25
30615,0.18
30616,0.21
30617,0.31
30618,0.16
30619,0.15
30620,0.26
30621,0.25
30622,0.23
30623,0.22
30624,0.15
30625,0.29688405797101447
30626,0.16
30627,0.23
30628,0.16
30629,0.2
30630,0.39
30631,0.39
30632,0.11
30633,0.16
30634,0.5375
30635,0.5375
30636,0.3886215538847118
30637,0.5375
30638,0.11
30639,0.23
30640,0.23
30641,0.18
30642,0.31
30643,0.23
30644,0.18
30645,0.2
30646,0.23
30647,0.16
30648,0.3766666666666667
30649,0.18
30650,0.240625
30651,0.19
30652,0.33111111111111113
30653,0.16
30654,0.5375
30655,0.21
30656,0.5375
30657,0.14
30658,0.19
30659,0.24058823529411766
30660,0.09
30661,0.3
30662,0.24
30663,0.12
30664,0.21
30665,0.17
30666,0.32
30667,0.27
30668,0.21
30669,0.5379475272202545
30670,0.09
30671,0.28
30672,0.15
30673,0.2
30674,0.15
30675,0.2
30676,0.21
30677,0.15
30678,0.2
30679,0.23125
30680,0.25
30681,0.4918846960167715
30682,0.14
30683,0.18
30684,0.15
30685,0.3768079800498753
30686,0.15
30687,0.24125
30688,0.18
30689,0.26
30690,0.07
30691,0.5375
30692,0.13
30693,0.18
30694,0.24
30695,0.12
30696,0.22066666666666668
30697,0.12
30698,0.09
30699,0.27
30700,0.15
30701,0.5375
30702,0.19058823529411764
30703,0.17076923076923076
30704,0.14
30705,0.25
30706,0.19
30707,0.06
30708,0.3011111111111111
30709,0.11
30710,0.5375
30711,0.1
30712,0.18
30713,0.18
30714,0.11
30715,0.18
30716,0.3011111111111111
30717,0.26
30718,0.22
30719,0.19
30720,0.15
30721,0.09
30722,0.35142857142857137
30723,0.3766666666666667
30724,0.21
30725,0.18
30726,0.23521739130434782
30727,0.23
30728,0.15
30729,0.39
30730,0.5375
30731,0.16
30732,0.09
30733,0.2
30734,0.17
30735,0.19
30736,0.16521739130434782
30737,0.25
30738,0.5375
30739,0.12
30740,0.21125
30741,0.4803443526170799
30742,0.13
30743,0.42200000000000004
30744,0.19
30745,0.17
30746,0.45
30747,0.11
30748,0.2
30749,0.16
30750,0.2811111111111111
30751,0.39
30752,0.17
30753,0.16
30754,0.38
30755,0.5375
30756,0.15
30757,0.3
30758,0.3766666666666667
30759,0.12
30760,0.14
30761,0.18
30762,0.19
30763,0.2675
30764,0.14
30765,0.18
30766,0.16
30767,0.28447461629279813
30768,0.16
30769,0.17
30770,0.5375
30771,0.31
30772,0.17
30773,0.39
30774,0.41
30775,0.3605263157894737
30776,0.14
30777,0.18
30778,0.5375
30779,0.3771929824561404
30780,0.3814285714285714
30781,0.40719298245614044
30782,0.33111111111111113
30783,0.14
30784,0.39
30785,0.20711111111111113
30786,0.41
30787,0.5375
30788,0.13
30789,0.22037037037037038
30790,0.13
30791,0.17
30792,0.3766666666666667
30793,0.11
30794,0.3886215538847118
30795,0.3886215538847118
30796,0.21
30797,0.12
30798,0.39
30799,0.39
30800,0.23
30801,0.4861666666666667
30802,0.18
30803,0.1655
30804,0.41
30805,0.16
30806,0.29
30807,0.2025
30808,0.13
30809,0.14400000000000002
30810,0.24
30811,0.18333333333333332
30812,0.3864285714285714
30813,0.22
30814,0.15
30815,0.23
30816,0.21
30817,0.22
30818,0.25
30819,0.1
30820,0.18
30821,0.23
30822,0.2725
30823,0.3766666666666667
30824,0.5375
30825,0.15
30826,0.2
30827,0.5375
30828,0.2
30829,0.3022222222222222
30830,0.1
30831,0.20222222222222222
30832,0.2
30833,0.5375
30834,0.12
30835,0.4
30836,0.19
30837,0.17
30838,0.3740151515151516
30839,0.16
30840,0.24045454545454548
30841,0.2811111111111111
30842,0.41
30843,0.3886215538847118
30844,0.28447461629279813
30845,0.1725
30846,0.12
30847,0.23
30848,0.22
30849,0.22
30850,0.07
30851,0.2
30852,0.2405263157894737
30853,0.16
30854,0.15
30855,0.23
30856,0.5375
30857,0.31910299943406906
30858,0.21
30859,0.262
30860,0.17
30861,0.17222222222222222
30862,0.17
30863,0.27
30864,0.5375
30865,0.5375
30866,0.4918846960167715
30867,0.28
30868,0.19
30869,0.46
30870,0.19
30871,0.23817391304347826
30872,0.34447461629279813
30873,0.14
30874,0.18
30875,0.12
30876,0.12
30877,0.40719298245614044
30878,0.13
30879,0.19
30880,0.5375
30881,0.5375
30882,0.5375
30883,0.21
30884,0.31363636363636366
30885,0.1
30886,0.15
30887,0.12
30888,0.23
30889,0.26
30890,0.19
30891,0.18
30892,0.27
30893,0.17
30894,0.09
30895,0.32691470054446453
30896,0.2
30897,0.12
30898,0.39
30899,0.32
30900,0.34111111111111114
30901,0.14
30902,0.29
30903,0.3
30904,0.35447461629279814
30905,0.41
30906,0.2
30907,0.19
30908,0.322
30909,0.3886215538847118
30910,0.22
30911,0.2218181818181818
30912,0.23
30913,0.2
30914,0.245
30915,0.16
30916,0.17
30917,0.26
30918,0.1
30919,0.24
30920,0.18
30921,0.42
30922,0.21
30923,0.38
30924,0.18
30925,0.22679586563307497
30926,0.19
30927,0.16
30928,0.11
30929,0.39
30930,0.41
30931,0.25
30932,0.09
30933,0.5375
30934,0.23
30935,0.21
30936,0.3605263157894737
30937,0.18
30938,0.31
30939,0.3886215538847118
30940,0.3766666666666667
30941,0.22
30942,0.5375
30943,0.13
30944,0.29
30945,0.22
30946,0.17083333333333336
30947,0.23
30948,0.18454545454545454
30949,0.3766666666666667
30950,0.24066666666666667
30951,0.15
30952,0.2811111111111111
30953,0.38
30954,0.14
30955,0.22
30956,0.44
30957,0.24
30958,0.22
30959,0.16333333333333333
30960,0.2
30961,0.29
30962,0.175
30963,0.5379475272202545
30964,0.1
30965,0.2
30966,0.17
30967,0.08
30968,0.32
30969,0.09
30970,0.191
30971,0.35142857142857137
30972,0.07
30973,0.4861666666666667
30974,0.5375
30975,0.24426076833527358
30976,0.2
30977,0.22430180180180181
30978,0.14
30979,0.09
30980,0.201
30981,0.14666666666666667
30982,0.5375
30983,0.22
30984,0.39719298245614043
30985,0.2
30986,0.19
30987,0.22
30988,0.39
30989,0.2
30990,0.39719298245614043
30991,0.125
30992,0.5375
30993,0.275
30994,0.39719298245614043
30995,0.41
30996,0.3886215538847118
30997,0.15
30998,0.5375
30999,0.16
31000,0.14076923076923076
31001,0.2
31002,0.22
31003,0.5375
31004,0.3771929824561404
31005,0.3
31006,0.17
31007,0.18
31008,0.15
31009,0.1366666666666667
31010,0.32
31011,0.19
31012,0.30654008532592736
31013,0.1622222222222222
31014,0.22
31015,0.15076923076923077
31016,0.21
31017,0.2445
31018,0.25
31019,0.26
31020,0.18
31021,0.12
31022,0.2914285714285714
31023,0.2
31024,0.12
31025,0.15
31026,0.24
31027,0.25153846153846154
31028,0.16
31029,0.5375
31030,0.17
31031,0.12
31032,0.5375
31033,0.25
31034,0.24
31035,0.22
31036,0.2
31037,0.40719298245614044
31038,0.22
31039,0.5375
31040,0.11
31041,0.2
31042,0.3886215538847118
31043,0.11
31044,0.13
31045,0.35719298245614034
31046,0.18
31047,0.3322222222222222
31048,0.1
31049,0.26
31050,0.31
31051,0.18066666666666667
31052,0.13
31053,0.11
31054,0.24
31055,0.19
31056,0.22
31057,0.13
31058,0.15
31059,0.08
31060,0.23
31061,0.5375
31062,0.25
31063,0.19
31064,0.2222222222222222
31065,0.16
31066,0.28
31067,0.262
31068,0.2
31069,0.1
31070,0.12
31071,0.23
31072,0.3886215538847118
31073,0.35142857142857137
31074,0.5375
31075,0.19984265010351965
31076,0.3
31077,0.09
31078,0.17
31079,0.215
31080,0.1544746162927981
31081,0.28
31082,0.22
31083,0.5375
31084,0.5375
31085,0.22
31086,0.15
31087,0.17
31088,0.3886215538847118
31089,0.18
31090,0.18
31091,0.1943018018018018
31092,0.39
31093,0.16
31094,0.25
31095,0.5375
31096,0.15
31097,0.5375
31098,0.16
31099,0.19
31100,0.21
31101,0.5375
31102,0.18
31103,0.38
31104,0.2474329800498753
31105,0.3886215538847118
31106,0.16
31107,0.35142857142857137
31108,0.13
31109,0.22
31110,0.26
31111,0.18
31112,0.1
31113,0.18
31114,0.4918846960167715
31115,0.16
31116,0.23
31117,0.16
31118,0.5375
31119,0.32
31120,0.3814285714285714
31121,0.13
31122,0.16
31123,0.26680798004987527
31124,0.18
31125,0.3771929824561404
31126,0.2
31127,0.23
31128,0.4861666666666667
31129,0.38
31130,0.24
31131,0.2
31132,0.14
31133,0.16
31134,0.27
31135,0.165
31136,0.22
31137,0.21
31138,0.25
31139,0.5375
31140,0.14
31141,0.13125
31142,0.39
31143,0.39
31144,0.18
31145,0.16
31146,0.39
31147,0.19
31148,0.29
31149,0.16
31150,0.4903443526170799
31151,0.5375
31152,0.19
31153,0.22
31154,0.11
31155,0.25
31156,0.41
31157,0.14
31158,0.17
31159,0.5375
31160,0.5375
31161,0.21
31162,0.26
31163,0.3085023169601483
31164,0.11
31165,0.1
31166,0.14
31167,0.16
31168,0.17
31169,0.2
31170,0.5375
31171,0.09
31172,0.24
31173,0.5375
31174,0.07
31175,0.26
31176,0.19
31177,0.11
31178,0.13
31179,0.4861666666666667
31180,0.5375
31181,0.5375
31182,0.33111111111111113
31183,0.5375
31184,0.2
31185,0.28
31186,0.33
31187,0.12
31188,0.24
31189,0.12
31190,0.17
31191,0.2
31192,0.3886215538847118
31193,0.2
31194,0.15
31195,0.27
31196,0.23
31197,0.25
31198,0.17
31199,0.13333333333333333
31200,0.12
31201,0.16
31202,0.2
31203,0.3886215538847118
31204,0.22
31205,0.19
31206,0.19
31207,0.21
31208,0.2
31209,0.5236666666666667
31210,0.17
31211,0.09
31212,0.14
31213,0.2
31214,0.5375
31215,0.08
31216,0.13
31217,0.3
31218,0.27
31219,0.11
31220,0.12
31221,0.5375
31222,0.16
31223,0.5375
31224,0.17166666666666663
31225,0.5375
31226,0.5375
31227,0.22
31228,0.38
31229,0.152
31230,0.2345
31231,0.13
31232,0.21
31233,0.2
31234,0.09
31235,0.28
31236,0.14320449241540256
31237,0.39
31238,0.2
31239,0.26
31240,0.11
31241,0.22
31242,0.2505
31243,0.39
31244,0.3
31245,0.39
31246,0.12
31247,0.09
31248,0.2
31249,0.5375
31250,0.18
31251,0.31
31252,0.2942222222222222
31253,0.5375
31254,0.3272441860465116
31255,0.2
31256,0.18
31257,0.16
31258,0.1433333333333333
31259,0.18
31260,0.1814285714285714
31261,0.2744746162927981
31262,0.24227090666342999
31263,0.1
31264,0.09
31265,0.5375
31266,0.230625
31267,0.175
31268,0.24
31269,0.251
31270,0.235
31271,0.09
31272,0.15
31273,0.23
31274,0.33
31275,0.11
31276,0.2811111111111111
31277,0.17
31278,0.16
31279,0.26
31280,0.5375
31281,0.24
31282,0.3766666666666667
31283,0.21
31284,0.18
31285,0.26
31286,0.39
31287,0.16
31288,0.5375
31289,0.5375
31290,0.08
31291,0.36
31292,0.15
31293,0.5375
31294,0.25
31295,0.2
31296,0.19
31297,0.38
31298,0.19695989650711515
31299,0.41
31300,0.215
31301,0.18
31302,0.26153846153846155
31303,0.3766666666666667
31304,0.19
31305,0.15
31306,0.3886215538847118
31307,0.5236666666666667
31308,0.24
31309,0.1668888888888889
31310,0.4861666666666667
31311,0.2
31312,0.175
31313,0.16
31314,0.11
31315,0.32285714285714284
31316,0.25
31317,0.27
31318,0.35142857142857137
31319,0.2276595744680851
31320,0.33153846153846156
31321,0.15
31322,0.1
31323,0.5375
31324,0.33638888888888885
31325,0.28625
31326,0.12
31327,0.2
31328,0.15
31329,0.31
31330,0.5375
31331,0.34111111111111114
31332,0.3886215538847118
31333,0.15
31334,0.28
31335,0.15
31336,0.2
31337,0.28
31338,0.18
31339,0.19
31340,0.16
31341,0.1
31342,0.41
31343,0.40719298245614044
31344,0.5375
31345,0.17
31346,0.17
31347,0.28
31348,0.3886215538847118
31349,0.3
31350,0.15
31351,0.5375
31352,0.2
31353,0.21
31354,0.22
31355,0.25
31356,0.25066666666666665
31357,0.24
31358,0.16333333333333336
31359,0.14
31360,0.17
31361,0.22
31362,0.18
31363,0.11
31364,0.35719298245614034
31365,0.38
31366,0.3814285714285714
31367,0.24
31368,0.17
31369,0.17
31370,0.19
31371,0.2
31372,0.13
31373,0.29
31374,0.3766666666666667
31375,0.1
31376,0.3766666666666667
31377,0.3766666666666667
31378,0.12
31379,0.19
31380,0.14103448275862068
31381,0.18
31382,0.24142857142857144
31383,0.21
31384,0.16
31385,0.18
31386,0.2826599870717518
31387,0.2
31388,0.23
31389,0.21
31390,0.06
31391,0.39
31392,0.5375
31393,0.15
31394,0.49
31395,0.5192698412698412
31396,0.21
31397,0.4918846960167715
31398,0.19
31399,0.21
31400,0.2
31401,0.3886215538847118
31402,0.16
31403,0.09
31404,0.21
31405,0.25
31406,0.4000775193798449
31407,0.14
31408,0.12
31409,0.22
31410,0.1
31411,0.17
31412,0.21
31413,0.19
31414,0.21
31415,0.1
31416,0.27
31417,0.3886215538847118
31418,0.2
31419,0.242
31420,0.27
31421,0.13
31422,0.2
31423,0.3170175438596491
31424,0.3886215538847118
31425,0.18
31426,0.22
31427,0.24124542124542125
31428,0.13
31429,0.2
31430,0.28
31431,0.21
31432,0.3011111111111111
31433,0.12
31434,0.21
31435,0.5375
31436,0.14
31437,0.19
31438,0.12
31439,0.21
31440,0.21
31441,0.14
31442,0.22
31443,0.2811111111111111
31444,0.07
31445,0.25
31446,0.16
31447,0.2625
31448,0.261
31449,0.27166666666666667
31450,0.08
31451,0.3986215538847118
31452,0.12
31453,0.16
31454,0.15
31455,0.1877112676056338
31456,0.5375
31457,0.295
31458,0.5375
31459,0.1
31460,0.18
31461,0.25
31462,0.21
31463,0.15
31464,0.25
31465,0.19
31466,0.23
31467,0.2725
31468,0.41
31469,0.1
31470,0.08
31471,0.14
31472,0.14
31473,0.22
31474,0.28625
31475,0.5375
31476,0.32
31477,0.2445
31478,0.11
31479,0.2
31480,0.14
31481,0.22
31482,0.22
31483,0.17285714285714285
31484,0.23058823529411765
31485,0.16
31486,0.24
31487,0.19
31488,0.3011111111111111
31489,0.22
31490,0.3886215538847118
31491,0.2445
31492,0.28
31493,0.19
31494,0.23
31495,0.5375
31496,0.29
31497,0.2725
31498,0.329026134955503
31499,0.18
31500,0.2
31501,0.17
31502,0.14
31503,0.16
31504,0.2725
31505,0.23
31506,0.21
31507,0.5375
31508,0.41
31509,0.18666666666666665
31510,0.05
31511,0.17
31512,0.17
31513,0.1
31514,0.2
31515,0.16
31516,0.09
31517,0.28
31518,0.5375
31519,0.3886215538847118
31520,0.4861666666666667
31521,0.21
31522,0.17
31523,0.15
31524,0.11
31525,0.13
31526,0.11
31527,0.22
31528,0.24
31529,0.16666666666666663
31530,0.14
31531,0.5375
31532,0.225
31533,0.31
31534,0.25
31535,0.11
31536,0.15
31537,0.18
31538,0.3866666666666667
31539,0.5375
31540,0.16
31541,0.17
31542,0.24
31543,0.1
31544,0.1225
31545,0.22
31546,0.18
31547,0.11
31548,0.19
31549,0.205
31550,0.5375
31551,0.13
31552,0.17
31553,0.38
31554,0.17
31555,0.17
31556,0.39
31557,0.11
31558,0.3886215538847118
31559,0.18613636363636363
31560,0.25
31561,0.21
31562,0.34
31563,0.2516666666666667
31564,0.19
31565,0.18
31566,0.16
31567,0.21
31568,0.5375
31569,0.35450000000000004
31570,0.21
31571,0.14
31572,0.12
31573,0.22
31574,0.19
31575,0.19
31576,0.5375
31577,0.26403846153846156
31578,0.15
31579,0.17
31580,0.24
31581,0.22
31582,0.19
31583,0.18
31584,0.26
31585,0.12
31586,0.18
31587,0.06
31588,0.11
31589,0.07
31590,0.28125
31591,0.19
31592,0.15
31593,0.3886215538847118
31594,0.14
31595,0.15
31596,0.29
31597,0.11
31598,0.19
31599,0.5375
31600,0.5375
31601,0.17
31602,0.14
31603,0.2
31604,0.2
31605,0.12
31606,0.14666666666666667
31607,0.21
31608,0.14
31609,0.40719298245614044
31610,0.5375
31611,0.22
31612,0.2
31613,0.5375
31614,0.14
31615,0.3322222222222222
31616,0.3011111111111111
31617,0.42200000000000004
31618,0.5375
31619,0.22
31620,0.2
31621,0.15
31622,0.21
31623,0.07
31624,0.2445
31625,0.21
31626,0.19
31627,0.24
31628,0.23222222222222222
31629,0.21
31630,0.33111111111111113
31631,0.18
31632,0.1
31633,0.20125
31634,0.17
31635,0.3771929824561404
31636,0.2866666666666667
31637,0.14
31638,0.1
31639,0.5375
31640,0.21
31641,0.14
31642,0.25166666666666665
31643,0.2
31644,0.15
31645,0.12
31646,0.16
31647,0.24
31648,0.5375
31649,0.21
31650,0.18
31651,0.07
31652,0.34
31653,0.39
31654,0.13
31655,0.39
31656,0.5375
31657,0.3771929824561404
31658,0.20666666666666664
31659,0.32
31660,0.13
31661,0.23222222222222222
31662,0.33111111111111113
31663,0.23
31664,0.11
31665,0.23666666666666664
31666,0.22
31667,0.2
31668,0.21
31669,0.39
31670,0.21
31671,0.17
31672,0.16
31673,0.17
31674,0.2715384615384615
31675,0.3886215538847118
31676,0.346783042394015
31677,0.14
31678,0.3886215538847118
31679,0.19
31680,0.5375
31681,0.345
31682,0.35090909090909095
31683,0.15642857142857142
31684,0.15
31685,0.11
31686,0.23
31687,0.3605263157894737
31688,0.1
31689,0.16
31690,0.31
31691,0.22
31692,0.14
31693,0.5375
31694,0.14
31695,0.2
31696,0.16
31697,0.16
31698,0.5375
31699,0.16
31700,0.28
31701,0.41
31702,0.41
31703,0.21
31704,0.4918846960167715
31705,0.3886215538847118
31706,0.19
31707,0.17
31708,0.15
31709,0.13
31710,0.12
31711,0.2025
31712,0.25
31713,0.09
31714,0.3864285714285714
31715,0.24
31716,0.13
31717,0.18
31718,0.30058823529411766
31719,0.11
31720,0.2
31721,0.35
31722,0.1
31723,0.14
31724,0.41
31725,0.5375
31726,0.19
31727,0.5192698412698412
31728,0.18
31729,0.12
31730,0.2333333333333333
31731,0.27
31732,0.06
31733,0.3
31734,0.17
31735,0.36200000000000004
31736,0.5375
31737,0.11
31738,0.5375
31739,0.18
31740,0.19
31741,0.5375
31742,0.21
31743,0.25
31744,0.14
