id,label
30191,0.86
30192,0.89
30193,0.75
30194,0.5
30195,0.67
30196,0.67
30197,0.54
30198,0.86
30199,0.85
30200,0.5
30201,0.79
30202,0.5
30203,0.82
30204,0.8
30205,0.88
30206,0.5939215686274509
30207,0.76
30208,0.77
30209,0.71
30210,0.85
30211,0.5
30212,0.8
30213,0.5
30214,0.9
30215,0.8
30216,0.73
30217,0.5
30218,0.69
30219,0.9
30220,0.81
30221,0.87
30222,0.77
30223,0.73
30224,0.8
30225,0.77
30226,0.5
30227,0.87
30228,0.85
30229,0.86
30230,0.77
30231,0.72
30232,0.5
30233,0.8
30234,0.75
30235,0.91
30236,0.5
30237,0.5939215686274509
30238,0.75
30239,0.79
30240,0.81
30241,0.76
30242,0.76
30243,0.79
30244,0.6
30245,0.5
30246,0.89
30247,0.72
30248,0.78
30249,0.69
30250,0.95
30251,0.5
30252,0.84
30253,0.71
30254,0.6039215686274509
30255,0.68
30256,0.73
30257,0.77
30258,0.61
30259,0.87
30260,0.6
30261,0.75
30262,0.8
30263,0.71
30264,0.63
30265,0.76
30266,0.79
30267,0.6
30268,0.87
30269,0.55
30270,0.78
30271,0.78
30272,0.86
30273,0.86
30274,0.79
30275,0.44
30276,0.5
30277,0.76
30278,0.9
30279,0.6
30280,0.74
30281,0.74
30282,0.77
30283,0.89
30284,0.73
30285,0.66
30286,0.85
30287,0.86
30288,0.7188235294117646
30289,0.85
30290,0.82
30291,0.79
30292,0.82
30293,0.5939215686274509
30294,0.68
30295,0.86
30296,0.6241666666666666
30297,0.83
30298,0.87
30299,0.75
30300,0.87
30301,0.6994736842105262
30302,0.6039215686274509
30303,0.68
30304,0.85
30305,0.6039215686274509
30306,0.75
30307,0.85
30308,0.6
30309,0.84
30310,0.64
30311,0.79
30312,0.88
30313,0.83
30314,0.77
30315,0.57
30316,0.85
30317,0.5
30318,0.69
30319,0.75
30320,0.77
30321,0.81
30322,0.65
30323,0.5
30324,0.85
30325,0.72
30326,0.64
30327,0.76
30328,0.86
30329,0.64
30330,0.76
30331,0.66
30332,0.76
30333,0.91
30334,0.5
30335,0.87
30336,0.78
30337,0.72
30338,0.67
30339,0.76
30340,0.8
30341,0.6
30342,0.6
30343,0.76
30344,0.92
30345,0.91
30346,0.69
30347,0.72
30348,0.76
30349,0.81
30350,0.76
30351,0.68
30352,0.86
30353,0.81
30354,0.86
30355,0.9
30356,0.5
30357,0.84
30358,0.61
30359,0.7343859649122807
30360,0.741951219512195
30361,0.88
30362,0.85
30363,0.86
30364,0.8
30365,0.74
30366,0.68
30367,0.81
30368,0.83
30369,0.69
30370,0.8
30371,0.7
30372,0.6
30373,0.67
30374,0.5
30375,0.5
30376,0.71
30377,0.81
30378,0.8
30379,0.75
30380,0.82
30381,0.67
30382,0.67
30383,0.81
30384,0.8
30385,0.78
30386,0.91
30387,0.5
30388,0.72
30389,0.89
30390,0.73
30391,0.8
30392,0.85
30393,0.8
30394,0.82
30395,0.8
30396,0.5
30397,0.75
30398,0.82
30399,0.85
30400,0.6
30401,0.7
30402,0.87
30403,0.81
30404,0.75
30405,0.83
30406,0.77
30407,0.85
30408,0.76
30409,0.86
30410,0.5
30411,0.84
30412,0.88
30413,0.81
30414,0.89
30415,0.85
30416,0.64
30417,0.82
30418,0.6
30419,0.73
30420,0.81
30421,0.44
30422,0.8
30423,0.73
30424,0.82
30425,0.67
30426,0.79
30427,0.69
30428,0.79
30429,0.84
30430,0.8
30431,0.69
30432,0.5
30433,0.72
30434,0.69
30435,0.67
30436,0.6
30437,0.87
30438,0.86
30439,0.77
30440,0.91
30441,0.77
30442,0.89
30443,0.56
30444,0.69
30445,0.5
30446,0.71
30447,0.88
30448,0.69
30449,0.83
30450,0.76
30451,0.64
30452,0.74
30453,0.81
30454,0.67
30455,0.74
30456,0.77
30457,0.66
30458,0.86
30459,0.6039215686274509
30460,0.6039215686274509
30461,0.76
30462,0.5
30463,0.86
30464,0.67
30465,0.71
30466,0.78
30467,0.67
30468,0.5
30469,0.71
30470,0.84
30471,0.76
30472,0.83
30473,0.88
30474,0.81
30475,0.74
30476,0.72
30477,0.64
30478,0.7
30479,0.64
30480,0.71
30481,0.5
30482,0.65
30483,0.79
30484,0.67
30485,0.84
30486,0.86
30487,0.5
30488,0.83
30489,0.86
30490,0.85
30491,0.85
30492,0.91
30493,0.81
30494,0.78
30495,0.8
30496,0.69
30497,0.85
30498,0.67
30499,0.77
30500,0.77
30501,0.79
30502,0.5939215686274509
30503,0.79
30504,0.78
30505,0.63
30506,0.62
30507,0.82
30508,0.73
30509,0.5
30510,0.5
30511,0.74
30512,0.85
30513,0.84
30514,0.71
30515,0.5
30516,0.93
30517,0.8
30518,0.78
30519,0.76
30520,0.6
30521,0.85
30522,0.8
30523,0.7
30524,0.6
30525,0.79
30526,0.81
30527,0.89
30528,0.76
30529,0.82
30530,0.9
30531,0.5939215686274509
30532,0.76
30533,0.83
30534,0.9
30535,0.8
30536,0.77
30537,0.6039215686274509
30538,0.87
30539,0.92
30540,0.84
30541,0.87
30542,0.5
30543,0.86
30544,0.67
30545,0.44
30546,0.82
30547,0.83
30548,0.8
30549,0.79
30550,0.86
30551,0.5
30552,0.7
30553,0.82
30554,0.86
30555,0.84
30556,0.85
30557,0.91
30558,0.55
30559,0.64
30560,0.7
30561,0.79
30562,0.5
30563,0.86
30564,0.84
30565,0.86
30566,0.77
30567,0.69
30568,0.67
30569,0.87
30570,0.5839215686274509
30571,0.72
30572,0.85
30573,0.81
30574,0.79
30575,0.77
30576,0.69
30577,0.78
30578,0.86
30579,0.83
30580,0.9
30581,0.78
30582,0.82
30583,0.85
30584,0.68
30585,0.87
30586,0.82
30587,0.5
30588,0.67
30589,0.74
30590,0.79
30591,0.78
30592,0.9
30593,0.75
30594,0.84
30595,0.86
30596,0.71
30597,0.9
30598,0.86
30599,0.5839215686274509
30600,0.83
30601,0.75
30602,0.85
30603,0.68
30604,0.5939215686274509
30605,0.8
30606,0.85
30607,0.75
30608,0.5939215686274509
30609,0.73
30610,0.5
30611,0.71
30612,0.69
30613,0.75
30614,0.78
30615,0.82
30616,0.74
30617,0.76
30618,0.79
30619,0.86
30620,0.86
30621,0.76
30622,0.81
30623,0.81
30624,0.8
30625,0.67
30626,0.83
30627,0.78
30628,0.91
30629,0.8
30630,0.69
30631,0.6
30632,0.76
30633,0.79
30634,0.5
30635,0.5
30636,0.6039215686274509
30637,0.5
30638,0.81
30639,0.78
30640,0.76
30641,0.89
30642,0.69
30643,0.71
30644,0.86
30645,0.78
30646,0.74
30647,0.84
30648,0.5839215686274509
30649,0.89
30650,0.75
30651,0.79
30652,0.73
30653,0.8331578947368421
30654,0.5
30655,0.87
30656,0.5
30657,0.84
30658,0.76
30659,0.72
30660,0.84
30661,0.77
30662,0.7994117647058823
30663,0.88
30664,0.82
30665,0.82
30666,0.58
30667,0.8
30668,0.76
30669,0.5438297872340425
30670,0.82
30671,0.72
30672,0.84
30673,0.76
30674,0.87
30675,0.78
30676,0.89
30677,0.88
30678,0.75
30679,0.81
30680,0.65
30681,0.51
30682,0.89
30683,0.63
30684,0.85
30685,0.77
30686,0.87
30687,0.68
30688,0.9
30689,0.86
30690,0.85
30691,0.5
30692,0.8231578947368421
30693,0.83
30694,0.74
30695,0.78
30696,0.76
30697,0.87
30698,0.88
30699,0.74
30700,0.87
30701,0.5
30702,0.73
30703,0.76
30704,0.79
30705,0.79
30706,0.85
30707,0.94
30708,0.73
30709,0.9
30710,0.5
30711,0.8
30712,0.8
30713,0.86
30714,0.96
30715,0.78
30716,0.73
30717,0.7
30718,0.76
30719,0.77
30720,0.92
30721,0.88
30722,0.59
30723,0.5939215686274509
30724,0.76
30725,0.85
30726,0.73
30727,0.82
30728,0.83
30729,0.6
30730,0.5
30731,0.79
30732,0.9
30733,0.75
30734,0.79
30735,0.79
30736,0.76
30737,0.68
30738,0.5
30739,0.77
30740,0.81
30741,0.56
30742,0.87
30743,0.5
30744,0.7
30745,0.85
30746,0.64
30747,0.91
30748,0.8
30749,0.74
30750,0.73
30751,0.6
30752,0.85
30753,0.89
30754,0.61
30755,0.5
30756,0.86
30757,0.75
30758,0.5839215686274509
30759,0.84
30760,0.82
30761,0.81
30762,0.8
30763,0.71
30764,0.83
30765,0.77
30766,0.85
30767,0.74
30768,0.83
30769,0.8
30770,0.5
30771,0.63
30772,0.79
30773,0.6
30774,0.67
30775,0.65
30776,0.81
30777,0.8
30778,0.5
30779,0.5939215686274509
30780,0.61
30781,0.6039215686274509
30782,0.73
30783,0.86
30784,0.6
30785,0.86
30786,0.67
30787,0.5
30788,0.89
30789,0.83
30790,0.91
30791,0.8
30792,0.5939215686274509
30793,0.82
30794,0.6039215686274509
30795,0.6039215686274509
30796,0.79
30797,0.87
30798,0.6
30799,0.6
30800,0.76
30801,0.44
30802,0.77375
30803,0.8
30804,0.67
30805,0.87
30806,0.73
30807,0.79
30808,0.83
30809,0.88
30810,0.72
30811,0.81
30812,0.59
30813,0.76
30814,0.82
30815,0.66
30816,0.67
30817,0.75
30818,0.8
30819,0.79
30820,0.76
30821,0.84
30822,0.69
30823,0.58
30824,0.5
30825,0.8
30826,0.77
30827,0.5
30828,0.78
30829,0.78
30830,0.83
30831,0.8346153846153845
30832,0.8
30833,0.5
30834,0.85
30835,0.74
30836,0.8
30837,0.86
30838,0.57
30839,0.74
30840,0.81
30841,0.73
30842,0.67
30843,0.6039215686274509
30844,0.74
30845,0.8
30846,0.9
30847,0.84
30848,0.83
30849,0.83
30850,0.82
30851,0.73
30852,0.70375
30853,0.85
30854,0.7
30855,0.88
30856,0.5
30857,0.67
30858,0.82
30859,0.6
30860,0.86
30861,0.74
30862,0.76
30863,0.72
30864,0.5
30865,0.5
30866,0.51
30867,0.71
30868,0.84
30869,0.67
30870,0.84
30871,0.8
30872,0.68
30873,0.82
30874,0.77
30875,0.91
30876,0.79
30877,0.6039215686274509
30878,0.8
30879,0.81
30880,0.5
30881,0.5
30882,0.5
30883,0.71
30884,0.87
30885,0.82
30886,0.87
30887,0.77
30888,0.67
30889,0.81
30890,0.85
30891,0.85
30892,0.85
30893,0.81
30894,0.84
30895,0.73
30896,0.8
30897,0.88
30898,0.6
30899,0.79
30900,0.73
30901,0.81
30902,0.71
30903,0.73
30904,0.81
30905,0.67
30906,0.82
30907,0.85
30908,0.71
30909,0.6039215686274509
30910,0.66
30911,0.81
30912,0.79
30913,0.78
30914,0.74
30915,0.86
30916,0.72
30917,0.84
30918,0.86
30919,0.71
30920,0.85
30921,0.46
30922,0.85
30923,0.61
30924,0.75
30925,0.79
30926,0.68
30927,0.83
30928,0.9
30929,0.6
30930,0.67
30931,0.69
30932,0.81
30933,0.5
30934,0.76
30935,0.8
30936,0.65
30937,0.77
30938,0.82
30939,0.6039215686274509
30940,0.58
30941,0.71
30942,0.5
30943,0.77
30944,0.66
30945,0.79
30946,0.78
30947,0.83
30948,0.72
30949,0.5939215686274509
30950,0.74
30951,0.81
30952,0.73
30953,0.61
30954,0.89
30955,0.76
30956,0.55
30957,0.78
30958,0.73
30959,0.78
30960,0.73
30961,0.82
30962,0.79
30963,0.5438297872340425
30964,0.89
30965,0.8
30966,0.82
30967,0.88
30968,0.77
30969,0.88
30970,0.7994117647058823
30971,0.59
30972,0.89
30973,0.44
30974,0.5
30975,0.77
30976,0.78
30977,0.82
30978,0.85
30979,0.91
30980,0.7694117647058824
30981,0.87
30982,0.5
30983,0.72
30984,0.64
30985,0.84
30986,0.8
30987,0.71
30988,0.6
30989,0.62
30990,0.6039215686274509
30991,0.87
30992,0.5
30993,0.75
30994,0.64
30995,0.67
30996,0.6039215686274509
30997,0.78
30998,0.5
30999,0.84
31000,0.86
31001,0.75
31002,0.79
31003,0.5
31004,0.5939215686274509
31005,0.85
31006,0.81
31007,0.72
31008,0.78
31009,0.85
31010,0.75
31011,0.84
31012,0.63
31013,0.75
31014,0.81
31015,0.8
31016,0.76
31017,0.67
31018,0.68
31019,0.79
31020,0.69
31021,0.87
31022,0.76
31023,0.87
31024,0.81
31025,0.87
31026,0.8
31027,0.73
31028,0.78
31029,0.5
31030,0.95
31031,0.91
31032,0.5
31033,0.72
31034,0.72
31035,0.79
31036,0.81
31037,0.64
31038,0.82
31039,0.5
31040,0.77
31041,0.8
31042,0.6039215686274509
31043,0.82
31044,0.8
31045,0.64
31046,0.81
31047,0.78
31048,0.96
31049,0.69
31050,0.62
31051,0.73
31052,0.7
31053,0.74
31054,0.76
31055,0.81
31056,0.77
31057,0.86
31058,0.86
31059,0.9
31060,0.79
31061,0.5
31062,0.77
31063,0.84
31064,0.79
31065,0.86
31066,0.86
31067,0.6
31068,0.78
31069,0.92
31070,0.84
31071,0.83
31072,0.6039215686274509
31073,0.6
31074,0.5
31075,0.81
31076,0.73
31077,0.8
31078,0.81
31079,0.81
31080,0.79
31081,0.75
31082,0.67
31083,0.5
31084,0.5
31085,0.71
31086,0.71
31087,0.83
31088,0.6039215686274509
31089,0.82
31090,0.82
31091,0.78
31092,0.6
31093,0.8
31094,0.72
31095,0.5
31096,0.71
31097,0.5
31098,0.76
31099,0.89
31100,0.73
31101,0.5
31102,0.76
31103,0.61
31104,0.76
31105,0.6039215686274509
31106,0.84
31107,0.6
31108,0.88
31109,0.78
31110,0.78
31111,0.8
31112,0.83
31113,0.78
31114,0.51
31115,0.85
31116,0.68
31117,0.88
31118,0.5
31119,0.73
31120,0.61
31121,0.85
31122,0.92
31123,0.62
31124,0.78
31125,0.5939215686274509
31126,0.86
31127,0.78
31128,0.44
31129,0.61
31130,0.7236363636363636
31131,0.73
31132,0.79
31133,0.77
31134,0.77
31135,0.83
31136,0.75
31137,0.78
31138,0.75
31139,0.5
31140,0.79
31141,0.85
31142,0.6
31143,0.6
31144,0.82
31145,0.82
31146,0.6
31147,0.78
31148,0.71
31149,0.73
31150,0.56
31151,0.5
31152,0.86
31153,0.77
31154,0.79
31155,0.77
31156,0.67
31157,0.82
31158,0.82
31159,0.5
31160,0.5
31161,0.75
31162,0.75
31163,0.72
31164,0.89
31165,0.81
31166,0.9
31167,0.8
31168,0.85
31169,0.8
31170,0.5
31171,0.85
31172,0.86
31173,0.5
31174,0.82
31175,0.72
31176,0.84
31177,0.83
31178,0.8
31179,0.45
31180,0.5
31181,0.5
31182,0.73
31183,0.5
31184,0.81
31185,0.74
31186,0.65
31187,0.82
31188,0.86
31189,0.81
31190,0.81
31191,0.8
31192,0.6039215686274509
31193,0.8
31194,0.85
31195,0.8
31196,0.83
31197,0.81
31198,0.85
31199,0.82
31200,0.87
31201,0.87
31202,0.78
31203,0.6039215686274509
31204,0.83
31205,0.92
31206,0.78
31207,0.7
31208,0.77
31209,0.56
31210,0.84
31211,0.9
31212,0.81
31213,0.77
31214,0.5
31215,0.87
31216,0.87
31217,0.71
31218,0.83
31219,0.81
31220,0.9
31221,0.5
31222,0.78
31223,0.5
31224,0.82
31225,0.5
31226,0.5
31227,0.65
31228,0.64
31229,0.71
31230,0.68
31231,0.8
31232,0.84
31233,0.8
31234,0.85
31235,0.7
31236,0.82
31237,0.6
31238,0.79
31239,0.78
31240,0.88
31241,0.82
31242,0.67
31243,0.6
31244,0.67
31245,0.6
31246,0.79
31247,0.88
31248,0.82
31249,0.5
31250,0.76
31251,0.69
31252,0.68
31253,0.5
31254,0.63
31255,0.76
31256,0.81
31257,0.9
31258,0.83
31259,0.85
31260,0.81
31261,0.7
31262,0.71
31263,0.77
31264,0.91
31265,0.5
31266,0.8
31267,0.77
31268,0.76
31269,0.75
31270,0.69
31271,0.83
31272,0.93
31273,0.81
31274,0.56
31275,0.8
31276,0.73
31277,0.86
31278,0.84
31279,0.83
31280,0.5
31281,0.79
31282,0.58
31283,0.9
31284,0.78
31285,0.74
31286,0.6
31287,0.8
31288,0.5
31289,0.5
31290,0.89
31291,0.72
31292,0.76
31293,0.5
31294,0.75
31295,0.86
31296,0.82
31297,0.62
31298,0.77
31299,0.67
31300,0.66
31301,0.71
31302,0.67
31303,0.5839215686274509
31304,0.78
31305,0.79
31306,0.6039215686274509
31307,0.56
31308,0.85
31309,0.8
31310,0.45
31311,0.78
31312,0.86
31313,0.87
31314,0.88
31315,0.64
31316,0.8
31317,0.6994736842105262
31318,0.6
31319,0.83
31320,0.66
31321,0.88
31322,0.87
31323,0.5
31324,0.69
31325,0.58
31326,0.82
31327,0.84
31328,0.81
31329,0.76
31330,0.5
31331,0.73
31332,0.6039215686274509
31333,0.82
31334,0.74
31335,0.84
31336,0.81
31337,0.73
31338,0.75
31339,0.89
31340,0.82
31341,0.84
31342,0.67
31343,0.6039215686274509
31344,0.5
31345,0.72
31346,0.76
31347,0.84
31348,0.6039215686274509
31349,0.69
31350,0.84
31351,0.5
31352,0.74
31353,0.8
31354,0.76
31355,0.73
31356,0.68
31357,0.74
31358,0.8
31359,0.85
31360,0.85
31361,0.84
31362,0.8
31363,0.91
31364,0.64
31365,0.61
31366,0.61
31367,0.85
31368,0.91
31369,0.91
31370,0.8
31371,0.75
31372,0.79
31373,0.74
31374,0.58
31375,0.79
31376,0.58
31377,0.5939215686274509
31378,0.87
31379,0.85
31380,0.82
31381,0.8
31382,0.84
31383,0.79
31384,0.78375
31385,0.8
31386,0.69
31387,0.83
31388,0.75
31389,0.88
31390,0.9
31391,0.6
31392,0.5
31393,0.83
31394,0.6
31395,0.5438297872340425
31396,0.8
31397,0.51
31398,0.79
31399,0.76
31400,0.85
31401,0.6039215686274509
31402,0.86
31403,0.83
31404,0.86
31405,0.74
31406,0.6
31407,0.93
31408,0.89
31409,0.75
31410,0.89
31411,0.8
31412,0.76
31413,0.92
31414,0.88
31415,0.91
31416,0.66
31417,0.6039215686274509
31418,0.78
31419,0.7494736842105263
31420,0.66
31421,0.85
31422,0.7
31423,0.74
31424,0.6039215686274509
31425,0.79
31426,0.67
31427,0.66
31428,0.8
31429,0.77
31430,0.68
31431,0.83
31432,0.73
31433,0.91
31434,0.8
31435,0.5
31436,0.91
31437,0.83
31438,0.86
31439,0.84
31440,0.84
31441,0.85
31442,0.76
31443,0.73
31444,0.82
31445,0.69
31446,0.84
31447,0.79
31448,0.7731617647058823
31449,0.7
31450,0.87
31451,0.6039215686274509
31452,0.81
31453,0.93
31454,0.78
31455,0.74
31456,0.5
31457,0.75
31458,0.5
31459,0.88
31460,0.74
31461,0.81
31462,0.71
31463,0.94
31464,0.75
31465,0.73
31466,0.79
31467,0.69
31468,0.67
31469,0.89
31470,0.86
31471,0.87
31472,0.76
31473,0.68
31474,0.65
31475,0.5
31476,0.67
31477,0.67
31478,0.85
31479,0.83
31480,0.85
31481,0.81
31482,0.75
31483,0.7
31484,0.81
31485,0.83
31486,0.84
31487,0.64
31488,0.73
31489,0.81
31490,0.6039215686274509
31491,0.67
31492,0.81
31493,0.85
31494,0.7
31495,0.5
31496,0.72
31497,0.6
31498,0.5841666666666666
31499,0.72
31500,0.8
31501,0.87
31502,0.8
31503,0.83
31504,0.69
31505,0.82
31506,0.76
31507,0.5
31508,0.67
31509,0.71
31510,0.9
31511,0.89
31512,0.74
31513,0.86
31514,0.82
31515,0.85
31516,0.82
31517,0.64
31518,0.5
31519,0.6039215686274509
31520,0.44
31521,0.87
31522,0.82
31523,0.87
31524,0.76
31525,0.83
31526,0.91
31527,0.7794736842105263
31528,0.74
31529,0.81
31530,0.74
31531,0.5
31532,0.66
31533,0.65
31534,0.86
31535,0.84
31536,0.85
31537,0.83
31538,0.5939215686274509
31539,0.5
31540,0.93
31541,0.8
31542,0.68
31543,0.91
31544,0.81
31545,0.7
31546,0.86
31547,0.9
31548,0.82
31549,0.72
31550,0.5
31551,0.78
31552,0.79
31553,0.61
31554,0.78
31555,0.82
31556,0.64
31557,0.85
31558,0.6039215686274509
31559,0.74
31560,0.82
31561,0.7
31562,0.75
31563,0.79
31564,0.84
31565,0.7184999999999999
31566,0.82
31567,0.76
31568,0.5
31569,0.57
31570,0.74
31571,0.86
31572,0.82
31573,0.88
31574,0.81
31575,0.74
31576,0.5
31577,0.8
31578,0.81
31579,0.88
31580,0.81
31581,0.81
31582,0.83
31583,0.91
31584,0.8
31585,0.9
31586,0.84
31587,0.83
31588,0.81
31589,0.93
31590,0.78
31591,0.76
31592,0.85
31593,0.6039215686274509
31594,0.82
31595,0.77375
31596,0.83
31597,0.86
31598,0.77
31599,0.5
31600,0.5
31601,0.83
31602,0.92
31603,0.82
31604,0.77
31605,0.92
31606,0.76
31607,0.74
31608,0.92
31609,0.6039215686274509
31610,0.5
31611,0.81
31612,0.68
31613,0.5
31614,0.85
31615,0.78
31616,0.73
31617,0.5
31618,0.5
31619,0.81
31620,0.8
31621,0.88
31622,0.86
31623,0.9
31624,0.67
31625,0.72
31626,0.7795000000000001
31627,0.89
31628,0.79
31629,0.89
31630,0.73
31631,0.82
31632,0.92
31633,0.75
31634,0.83
31635,0.5939215686274509
31636,0.78
31637,0.82
31638,0.91
31639,0.5
31640,0.8
31641,0.82
31642,0.78
31643,0.78
31644,0.82
31645,0.85
31646,0.86
31647,0.88
31648,0.5
31649,0.72
31650,0.84
31651,0.85
31652,0.75
31653,0.6
31654,0.82
31655,0.6
31656,0.5
31657,0.5939215686274509
31658,0.89
31659,0.6641666666666666
31660,0.81
31661,0.78
31662,0.73
31663,0.78
31664,0.82
31665,0.77
31666,0.73
31667,0.73
31668,0.72
31669,0.6
31670,0.77
31671,0.86
31672,0.85
31673,0.78375
31674,0.71
31675,0.6039215686274509
31676,0.6641666666666666
31677,0.92
31678,0.6039215686274509
31679,0.82
31680,0.5
31681,0.63
31682,0.66
31683,0.77
31684,0.82
31685,0.85
31686,0.7
31687,0.65
31688,0.88
31689,0.85
31690,0.75
31691,0.73
31692,0.86
31693,0.5
31694,0.8194736842105264
31695,0.83
31696,0.79
31697,0.87
31698,0.5
31699,0.82
31700,0.77
31701,0.67
31702,0.67
31703,0.8
31704,0.51
31705,0.6039215686274509
31706,0.83
31707,0.79
31708,0.8
31709,0.84
31710,0.87
31711,0.76
31712,0.69
31713,0.87
31714,0.59
31715,0.74
31716,0.83
31717,0.82
31718,0.69
31719,0.89
31720,0.8
31721,0.67
31722,0.85
31723,0.85
31724,0.67
31725,0.5
31726,0.82
31727,0.5438297872340425
31728,0.84
31729,0.8
31730,0.64
31731,0.83
31732,0.76
31733,0.7
31734,0.8
31735,0.69
31736,0.5
31737,0.87
31738,0.5
31739,0.76
31740,0.85
31741,0.5
31742,0.8
31743,0.67
31744,0.79
31745,0.78
31746,0.82
31747,0.5
31748,0.5939215686274509
31749,0.78
31750,0.76
31751,0.87
31752,0.5
31753,0.9
31754,0.74
31755,0.91
31756,0.79
31757,0.84
31758,0.8
31759,0.72
31760,0.84
31761,0.59
31762,0.66
31763,0.83
31764,0.67
31765,0.79
31766,0.7
31767,0.87
31768,0.5
31769,0.73
31770,0.87
31771,0.93
31772,0.66
31773,0.76
31774,0.83
31775,0.85
31776,0.68
31777,0.75
31778,0.88
31779,0.82
31780,0.91
31781,0.59
31782,0.72
31783,0.67
31784,0.68
31785,0.64
31786,0.89
31787,0.69
31788,0.82
31789,0.84
31790,0.9
31791,0.87
31792,0.9
31793,0.66
31794,0.8
31795,0.81
31796,0.5
31797,0.6039215686274509
31798,0.75
31799,0.6039215686274509
31800,0.88
31801,0.81
31802,0.73
31803,0.83
31804,0.8
31805,0.83
31806,0.6039215686274509
31807,0.5
31808,0.51
31809,0.94
31810,0.83
31811,0.5
31812,0.66
31813,0.92
31814,0.75
31815,0.56
31816,0.8
31817,0.67
31818,0.83
31819,0.5
31820,0.69
31821,0.5
31822,0.77
31823,0.5
31824,0.92
31825,0.83
31826,0.5
31827,0.8
31828,0.77
31829,0.82
31830,0.78
31831,0.6
31832,0.81
31833,0.88
31834,0.77
31835,0.6
31836,0.79
31837,0.88
31838,0.89
31839,0.59
31840,0.5
31841,0.75
31842,0.83
31843,0.81
31844,0.73
31845,0.89
31846,0.87
31847,0.67
31848,0.85
31849,0.81
31850,0.5
31851,0.6
31852,0.88
31853,0.72
31854,0.64
31855,0.81
31856,0.84
31857,0.79
31858,0.67
31859,0.82
31860,0.87
31861,0.81
31862,0.83
31863,0.94
31864,0.78
31865,0.85
31866,0.8
31867,0.84
31868,0.76
31869,0.84
31870,0.79
31871,0.81
31872,0.64
31873,0.81
31874,0.7
31875,0.79
31876,0.71
31877,0.89
31878,0.5
31879,0.84
31880,0.67
31881,0.78
31882,0.86
31883,0.84
31884,0.79
31885,0.78
31886,0.72
31887,0.5
31888,0.85
31889,0.87
31890,0.83
31891,0.72
31892,0.8
31893,0.65
31894,0.68
31895,0.83
31896,0.85
31897,0.72
31898,0.72
31899,0.81
31900,0.53
31901,0.84
31902,0.86
31903,0.73
31904,0.8
31905,0.76
31906,0.73
31907,0.8
31908,0.76
31909,0.83
31910,0.7885
31911,0.7439393939393939
31912,0.5
31913,0.83
31914,0.5
31915,0.5
31916,0.6
31917,0.86
31918,0.81
31919,0.61
31920,0.84
31921,0.5438297872340425
